year,split,league_short,league_full,region,tier,tournament,date_start,team,team_short,role,player_id,name_cn,real_name,country,residency,birthdate,is_retired,roster_link
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer Playoffs,2017-08-18,Legend Dragon,,Support,Ell,,,,,,,Ell
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer Playoffs,2017-08-18,Legend Dragon,,Support,Ysera,汪宗志,Wang Tsung-Chih,Taiwan,Asia Pacific,1997-03-02,1,Ysera
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer Playoffs,2017-08-18,Legend Dragon,,Coach,Alone (Long Hong-Zhou),,,,,,,Alone (Long Hong-Zhou)
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Legend Dragon,,Top,Jiawen,,,,,,,Jiawen
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Legend Dragon,,Jungle,xiaohan,潘涵,Pan Han,China,China,1999-08-04,1,xiaohan (Pan Han)
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Legend Dragon,,Mid,Xinian,张胜寒,Zhang Sheng-Han,China,China,,1,xinian
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Legend Dragon,,Mid,Twila,黄庭威,Huang Ting-Wei,China,China,1998-12-07,1,Twila
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Legend Dragon,,Bot,RD,梁騰勵,Liang Teng-Li,Taiwan,Asia Pacific,1993-10-19,1,RD
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Legend Dragon,,Support,Ysera,汪宗志,Wang Tsung-Chih,Taiwan,Asia Pacific,1997-03-02,1,Ysera
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Legend Dragon,,Support,Ell,,,,,,,Ell
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Legend Dragon,,Coach,Alone (Long Hong-Zhou),,,,,,,Alone (Long Hong-Zhou)
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Legend Dragon,,Top,Kabe,簡浩文,Kan Ho Man,Hong Kong,China,1994-10-12,1,Kabe
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Legend Dragon,,Jungle,Avoidless,范俊偉,Fan Jun Wei,Hong Kong,China,1994-05-13,1,Avoidless
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Legend Dragon,,Jungle,Feng,凌敬峰,Ling Jing-Feng,China,China,,1,Feng (Ling Jing-Feng)
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Legend Dragon,,Mid,pasa,羅鴻盛,Lo Hung Sing,Hong Kong,LMS,1995-12-17,1,PaSa
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Legend Dragon,,Bot,Little,双小强,Shuang Xiao-Qiang,China,China,,1,Little
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Legend Dragon,,Bot,Vipery,용태영,Yong Tae-young,South Korea,Korea,,1,Vipery
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Legend Dragon,,Support,Southwind,苏志林,Su Zhi-Lin,China,China,1996-07-23,0,SouthWind
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Legend Dragon,,Support,Mirage (Hong Jae-hee),,,,,,,Mirage (Hong Jae-hee)
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Legend Dragon,,Top,Kabe,簡浩文,Kan Ho Man,Hong Kong,China,1994-10-12,1,Kabe
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Legend Dragon,,Jungle,Feng,凌敬峰,Ling Jing-Feng,China,China,,1,Feng (Ling Jing-Feng)
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Legend Dragon,,Mid,pasa,羅鴻盛,Lo Hung Sing,Hong Kong,LMS,1995-12-17,1,PaSa
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Legend Dragon,,Bot,Vipery,용태영,Yong Tae-young,South Korea,Korea,,1,Vipery
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Legend Dragon,,Support,Mirage (Hong Jae-hee),,,,,,,Mirage (Hong Jae-hee)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Legend Dragon,,Top,Kabe,簡浩文,Kan Ho Man,Hong Kong,China,1994-10-12,1,Kabe
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Legend Dragon,,Jungle,XiaoYu (Liang Jian),,,,,,,XiaoYu (Liang Jian)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Legend Dragon,,Jungle,Chang (Chang Ping),,,,,,,Chang (Chang Ping)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Legend Dragon,,Mid,pasa,羅鴻盛,Lo Hung Sing,Hong Kong,LMS,1995-12-17,1,PaSa
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Legend Dragon,,Mid,Twila,黄庭威,Huang Ting-Wei,China,China,1998-12-07,1,Twila
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Legend Dragon,,Bot,GodJJ,王永傑,Wang Yung-Chieh,Taiwan,Asia Pacific,1994-07-07,1,GoDJJ
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Legend Dragon,,Support,Ysera,汪宗志,Wang Tsung-Chih,Taiwan,Asia Pacific,1997-03-02,1,Ysera
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Legend Dragon,,Top,Kabe,簡浩文,Kan Ho Man,Hong Kong,China,1994-10-12,1,Kabe
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Legend Dragon,,Jungle,xiaoyu (Liang Jian),,,,,,,xiaoyu (Liang Jian)
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Legend Dragon,,Jungle,Xinyi,常平,Chang Ping,China,China,1995-04-04,1,xinyi
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Legend Dragon,,Mid,Twila,黄庭威,Huang Ting-Wei,China,China,1998-12-07,1,Twila
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Legend Dragon,,Mid,Lin,朱麒麟,Zhu Qi-Lin,China,China,,1,lin (Zhu Qi-Lin)
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Legend Dragon,,Bot,GodJJ,王永傑,Wang Yung-Chieh,Taiwan,Asia Pacific,1994-07-07,1,GoDJJ
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Legend Dragon,,Bot,Xubin,,,,,,,Xubin
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Legend Dragon,,Support,Ysera,汪宗志,Wang Tsung-Chih,Taiwan,Asia Pacific,1997-03-02,1,Ysera
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer Playoffs,2016-08-07,Legend Dragon,,Top,Kabe,簡浩文,Kan Ho Man,Hong Kong,China,1994-10-12,1,Kabe
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer Playoffs,2016-08-07,Legend Dragon,,Jungle,Xinyi,常平,Chang Ping,China,China,1995-04-04,1,xinyi
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer Playoffs,2016-08-07,Legend Dragon,,Mid,Twila,黄庭威,Huang Ting-Wei,China,China,1998-12-07,1,Twila
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer Playoffs,2016-08-07,Legend Dragon,,Bot,Xubin,,,,,,,Xubin
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer Playoffs,2016-08-07,Legend Dragon,,Support,Ysera,汪宗志,Wang Tsung-Chih,Taiwan,Asia Pacific,1997-03-02,1,Ysera
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Playoffs,2015-03-25,Legend Dragon,,Top,LoveEatpotato,,,,,,,LoveEatpotato
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Playoffs,2015-03-25,Legend Dragon,,Jungle,Avoidless,范俊偉,Fan Jun Wei,Hong Kong,China,1994-05-13,1,Avoidless
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Playoffs,2015-03-25,Legend Dragon,,Mid,pasa,羅鴻盛,Lo Hung Sing,Hong Kong,LMS,1995-12-17,1,PaSa
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Playoffs,2015-03-25,Legend Dragon,,Bot,Kabe,簡浩文,Kan Ho Man,Hong Kong,China,1994-10-12,1,Kabe
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Playoffs,2015-03-25,Legend Dragon,,Support,Southwind,苏志林,Su Zhi-Lin,China,China,1996-07-23,0,SouthWind
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Legend Dragon,,Top,LoveEatpotato,,,,,,,LoveEatpotato
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Legend Dragon,,Jungle,Avoidless,范俊偉,Fan Jun Wei,Hong Kong,China,1994-05-13,1,Avoidless
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Legend Dragon,,Mid,pasa,羅鴻盛,Lo Hung Sing,Hong Kong,LMS,1995-12-17,1,PaSa
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Legend Dragon,,Bot,WeuNi,,,,,,,WeuNi
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Legend Dragon,,Support,Southwind,苏志林,Su Zhi-Lin,China,China,1996-07-23,0,SouthWind
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,LinG,,"Top,Jungle",x1aolong,,,,,,,x1aolong
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,LinG,,Top,SoSad,,,,,,,SoSad
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,LinG,,"Jungle,Top",littleJ,邓晋,Deng Jin,China,China,,1,littleJ
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,LinG,,Mid,Apollo (Li Yuan-Hui),,,,,,,Apollo (Li Yuan-Hui)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,LinG,,Bot,二蛋,,,,,,,二蛋
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,LinG,,Support,我草人,,,,,,,我草人
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,MD E-sports Club,,Top,Brando,,,,,,,Brando
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,MD E-sports Club,,Jungle,怡小怡,,,,,,,怡小怡
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,MD E-sports Club,,Mid,李元浩,,,,,,,李元浩
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,MD E-sports Club,,Bot,XiaoAo,,,,,,,XiaoAo
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,MD E-sports Club,,Support,xixi,黄伟平,Huang Wei-Ping,China,China,,1,Xixi
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,MF Gaming,,Top,Zoom,张星冉,Zhang Xing-Ran,China,China,1997-07-27,0,Zoom
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,MF Gaming,,Jungle,ARK,박영진,Park Yeong-jin,South Korea,Korea,,1,ARK (Park Yeong-jin)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,MF Gaming,,Jungle,Ori,윤주성,Yoon Ju-seong,South Korea,Korea,1996-11-18,1,Ori
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,MF Gaming,,Mid,Elinke,정현철,Chung Hyun-chul,South Korea,Korea,,1,Elinke
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,MF Gaming,,Bot,Mushroom,张肖夫,Zhang Xiao-Fu,China,China,1995-06-19,1,Mushroom (Zhang Xiao-Fu)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,MF Gaming,,Support,Xintai,李锦辉,Li Jin-Hui,China,China,1995-08-19,1,Xintai
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Playoffs,2016-04-10,MF Gaming,,Top,Zoom,张星冉,Zhang Xing-Ran,China,China,1997-07-27,0,Zoom
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Playoffs,2016-04-10,MF Gaming,,Jungle,Ori,윤주성,Yoon Ju-seong,South Korea,Korea,1996-11-18,1,Ori
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Playoffs,2016-04-10,MF Gaming,,Mid,Elinke,정현철,Chung Hyun-chul,South Korea,Korea,,1,Elinke
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Playoffs,2016-04-10,MF Gaming,,Bot,Mushroom,张肖夫,Zhang Xiao-Fu,China,China,1995-06-19,1,Mushroom (Zhang Xiao-Fu)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring Playoffs,2016-04-10,MF Gaming,,Support,Xintai,李锦辉,Li Jin-Hui,China,China,1995-08-19,1,xintai
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Mighty Eagle,,Top,Spunk,王志鹏,Wang Zhi-Peng,China,China,,1,Spunk
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Mighty Eagle,,Top,Hamigua,,,,,,,Hamigua
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Mighty Eagle,,Jungle,Lawliet,,,,,,,Lawliet
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Mighty Eagle,,Jungle,Crisis,黄震,Huang Zhen,China,China,1997-06-20,1,Crisis
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Mighty Eagle,,Jungle,NonVerbal,于鸿,Yu Hong,China,China,1998-07-11,1,NonVerbal
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Mighty Eagle,,Mid,Zbb,,,,,,,Zbb
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Mighty Eagle,,Mid,ZhouFang,方洲,Fang Zhou,China,China,1998-06-20,1,ZhouFang
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Mighty Eagle,,Bot,Snow,吴好顺,Wu Hao-Shun,China,China,1999-01-10,1,Snow (Wu Hao-Shun)
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Mighty Eagle,,Support,694,何鑫,He Xin,China,China,1995-07-25,0,694
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Mighty Eagle,,Support,City,,,,,,,City
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Mighty Eagle,,Coach,CjLear,陈剑柳,Chen Jian-Liu,China,China,,1,CjLear
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Mighty Eagle,,Coach,Ziv,胡威,Hu Wei,China,China,,1,Ziv (Hu Wei)
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring Relegation,2017-04-11,Mighty Eagle,,Top,Spunk,王志鹏,Wang Zhi-Peng,China,China,,1,Spunk
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring Relegation,2017-04-11,Mighty Eagle,,Jungle,Lawliet,,,,,,,Lawliet
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring Relegation,2017-04-11,Mighty Eagle,,Mid,Zbb,,,,,,,Zbb
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring Relegation,2017-04-11,Mighty Eagle,,Bot,Snow,吴好顺,Wu Hao-Shun,China,China,1999-01-10,1,Snow (Wu Hao-Shun)
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring Relegation,2017-04-11,Mighty Eagle,,Support,694,何鑫,He Xin,China,China,1995-07-25,0,694
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Moss Seven Club,,Top,Ink,黄焕铱,Huang Huan-Yi,China,China,1999-01-16,1,Ink (Huang Huan-Yi)
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Moss Seven Club,,Jungle,Xiaofan (Xie Tao),,,,,,,Xiaofan (Xie Tao)
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Moss Seven Club,,Jungle,M1anhua,陈家豪,Chen Jia-Hao,China,China,1999-11-05,1,M1anhua
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Moss Seven Club,,Mid,Yagao,曾奇,Zeng Qi,China,China,1998-10-19,1,YaGao
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Moss Seven Club,,Bot,Mushroom,张肖夫,Zhang Xiao-Fu,China,China,1995-06-19,1,Mushroom (Zhang Xiao-Fu)
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Moss Seven Club,,Bot,X41007,张雨泽,Zhang Yu-Ze,China,China,,1,X41007
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Moss Seven Club,,Support,Hxin,胡鑫,Hu Xin,China,China,,1,Hxin
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Moss Seven Club,,Support,Remedy,邓邵华,Deng Shao-Hua,China,China,1995-11-21,1,Remedy
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Moss Seven Club,,Support,Gone (Xie Chao),,,,,,,Gone (Xie Chao)
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Moss Seven Club,,Coach,Pu Wen-Jie,,,,,,,Pu Wen-Jie
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Newbee,,Top,Khan,김동하,Kim Dong-ha,South Korea,Korea,1995-12-22,0,Khan
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Newbee,,Jungle,Moon (Kim Min-su),,,,,,,Moon (Kim Min-su)
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Newbee,,Mid,Luo,尹彭,Yin Peng,China,China,,1,Luo (Yin Peng)
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Newbee,,Bot,Candy (Tang Xin),,,,,,,Candy (Tang Xin)
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Playoffs,2015-07-22,Newbee,,Support,YuZhe,张哲,Zhang Zhe,China,China,,1,YuZhe
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Newbee,,Top,Khan,김동하,Kim Dong-ha,South Korea,Korea,1995-12-22,0,Khan
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Newbee,,Top,xr,孙炎,Sun Yan,China,China,,1,xr
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Newbee,,Jungle,Moon (Kim Min-su),,,,,,,Moon (Kim Min-su)
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Newbee,,Jungle,Captain,孙羽泽,Sun Yu-Ze,China,China,,1,Captain (Sun Yu-Ze)
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Newbee,,Mid,SoftRR,钟庚轩,Zhong Geng-Xuan,China,China,,1,SoftRR
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Newbee,,Mid,Luo,尹彭,Yin Peng,China,China,,1,Luo (Yin Peng)
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Newbee,,Bot,Candy (Tang Xin),,,,,,,Candy (Tang Xin)
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,Newbee,,Support,YuZhe,张哲,Zhang Zhe,China,China,,1,YuZhe
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Newbee Young,,Top,Khan,김동하,Kim Dong-ha,South Korea,Korea,1995-12-22,0,Khan
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Newbee Young,,Jungle,Clid,김태민,Kim Tae-min,South Korea,Korea,1999-07-07,0,Clid
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Newbee Young,,Mid,Luo,尹彭,Yin Peng,China,China,,1,Luo (Yin Peng)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Newbee Young,,Bot,Candy (Tang Xin),,,,,,,Candy (Tang Xin)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Newbee Young,,Support,YuZhe,张哲,Zhang Zhe,China,China,,1,YuZhe
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer Playoffs,2016-08-07,Newbee Young,,Top,ss17,徐曌,Xu Zhao,China,China,1993-02-06,1,ss17
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer Playoffs,2016-08-07,Newbee Young,,Jungle,Clid,김태민,Kim Tae-min,South Korea,Korea,1999-07-07,0,Clid
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer Playoffs,2016-08-07,Newbee Young,,Mid,Doinb,김태상,Kim Tae-sang,South Korea,China,1996-12-30,0,doinb
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer Playoffs,2016-08-07,Newbee Young,,Bot,Along (Wang Zi-Jun),,,,,,,Along (Wang Zi-Jun)
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer Playoffs,2016-08-07,Newbee Young,,Support,AhrI (Liu Xu-Dong),,,,,,,AhrI (Liu Xu-Dong)
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Newbee Young,,Top,ss17,徐曌,Xu Zhao,China,China,1993-02-06,1,ss17
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Newbee Young,,Jungle,Clid,김태민,Kim Tae-min,South Korea,Korea,1999-07-07,0,Clid
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Newbee Young,,Mid,Doinb,김태상,Kim Tae-sang,South Korea,China,1996-12-30,0,doinb
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Newbee Young,,Bot,Along (Wang Zi-Jun),,,,,,,Along (Wang Zi-Jun)
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Newbee Young,,Bot,Candyseven,唐鑫,Tang Xin,China,China,1996-01-21,1,CandySeven
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Newbee Young,,Support,AhrI (Liu Xu-Dong),,,,,,,AhrI (Liu Xu-Dong)
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring Relegation,2017-04-11,Now or Never,,Top,ChanE,김찬의,Kim Chan-ui,South Korea,Korea,,1,ChanE
