player_id,position,league,tier,games,winrate,操作,意识,心态,团队,体质,总评,box_综合,impact,final_z,teams
Siuman,mid,LCO,15,25,0.48,36.4,34.9,40.6,48.7,31.1,38.0,45.8,47.7,-0.909,Dire Wolves
FakeGod,top,LCS,1,28,0.429,29.4,41.5,41.0,47.1,35.6,38.0,43.8,52.7,-0.91,Dignitas
Diamondprox,jng,NLC,2,26,0.577,39.8,39.4,33.3,38.9,35.1,38.0,43.2,54.3,-0.907,Bifrost|Team Spirit
RangJun,mid,LFL,2,36,0.25,23.1,49.1,48.1,42.1,31.1,37.9,52.4,35.4,-0.917,Mirage Elyandra
suki,sup,LDL,2,36,0.361,43.4,36.1,36.8,37.5,30.2,37.9,47.0,44.7,-0.915,V5 87
Lunar,bot,PGC,2,45,0.467,38.1,33.1,40.5,42.7,37.3,37.8,45.9,47.0,-0.922,Tempest Gaming|Third Party
Kaixuan,sup,LDL,2,74,0.378,32.9,44.5,31.5,37.6,43.6,37.7,52.8,34.8,-0.929,Anyone's Legend.Young
Sintax,mid,EBL,3,31,0.484,31.2,35.4,43.2,46.5,39.7,37.7,52.0,35.7,-0.932,Nexus KTRL
Zdz,top,LPL,1,83,0.386,37.1,36.2,43.0,34.6,39.7,37.7,50.1,38.3,-0.932,Anyone's Legend
Pun,top,VCS,15,36,0.417,36.9,29.4,43.7,42.3,43.8,37.7,46.0,46.4,-0.934,CERBERUS Esports
dispel,sup,LCKC,2,49,0.469,32.2,35.2,40.9,45.4,42.7,37.7,45.9,46.6,-0.934,Nongshim Esports Academy|Nongshim RedForce
Sjakal,jng,ESLOL,3,22,0.591,42.6,32.8,39.8,36.6,34.9,37.7,42.6,55.2,-0.928,Team Echo Zulu
Van,jng,LMF,2,34,0.206,38.0,35.3,42.3,45.2,25.7,37.6,52.7,34.7,-0.941,Maycam Evolve|Stone Movistar
Wuming,mid,LDL,2,69,0.391,33.5,43.1,27.2,39.6,47.1,37.6,51.0,36.8,-0.94,Bilibili Gaming Junior|Oh My God Academy
GFP,jng,UPL,2,62,0.5,34.6,26.6,53.6,36.9,48.5,37.6,49.1,39.8,-0.943,Illinois State University|Raleigh Black Flame|Super Sunshine Fruit Basket Warriors
Sh3ry,bot,NEXO,3,43,0.465,38.9,35.2,30.3,44.0,41.1,37.6,48.6,40.7,-0.942,Bis Esports|Oxygen Valiants|QLASH Spain
Garp,top,LFL2,2,20,0.2,37.7,29.1,30.2,44.5,56.0,37.6,47.6,42.8,-0.937,BRUTE|beGenius ESC
Pimen,mid,NEXO,3,22,0.455,30.4,28.0,61.3,46.2,33.6,37.6,46.9,44.2,-0.939,Bis Esports|eMonkeyz
iBoy,bot,LPL,1,84,0.417,37.7,42.1,28.7,35.2,43.1,37.6,46.5,45.0,-0.942,Rare Atom
Sangchu,bot,LJL,15,42,0.238,33.4,49.6,26.6,44.1,27.0,37.5,53.2,34.1,-0.95,AXIZ
Egotistic,bot,LHE,2,38,0.316,26.1,41.9,40.4,51.6,33.5,37.5,45.1,48.1,-0.949,Santiago Wanderers eSports
Sacrifice,jng,HM,3,28,0.429,31.9,39.5,40.1,41.4,38.6,37.5,44.1,50.5,-0.95,Cryptova
Bung,bot,PRM,3,45,0.311,28.3,37.9,38.2,42.8,51.0,37.4,50.8,36.9,-0.953,Team Oplon|WAVE Esports
BoilTheOil,top,PGC,2,23,0.304,47.5,29.0,37.0,36.6,32.2,37.4,47.9,41.7,-0.955,Area of Effect Soupy Time|Dark Matter
Cybonox,jng,HC,3,21,0.571,46.0,26.1,44.9,30.7,39.6,37.4,45.6,46.7,-0.955,FLY5
Remix,bot,ESLOL,3,20,0.5,33.1,39.1,40.4,37.2,40.7,37.4,43.7,51.5,-0.952,Team 7AM
PsYcraw,sup,PRM,3,42,0.31,40.9,36.3,40.4,27.9,38.6,37.3,53.3,33.8,-0.965,E WIE EINFACH E-SPORTS
Absolute,sup,LFL,2,40,0.3,33.7,34.8,42.3,43.3,37.3,37.3,49.8,38.2,-0.963,BK ROG Esports|Team Oplon
Rapid,jng,PGC,2,39,0.385,26.6,38.2,47.6,47.8,34.1,37.3,48.8,39.9,-0.962,Here For T-Shirt|Wildcard Aces|Winthrop University
Hangjoo,mid,LAS,3,24,0.333,35.5,34.6,47.6,33.1,39.8,37.3,43.3,52.2,-0.962,Liiv SANDBOX Academy
Konodio,sup,LDL,2,56,0.25,39.3,39.4,42.7,28.4,31.7,37.2,55.6,31.9,-0.967,Shu Dai Xiong Gaming
Nate,top,LLA,15,33,0.182,27.7,40.4,51.8,42.0,28.7,37.2,51.5,35.6,-0.972,Globant Emerald
Gonti,top,DDH,3,51,0.431,29.6,41.8,40.4,38.5,40.0,37.2,50.3,37.3,-0.969,Atomic México|Instinct Gaming
ICU,top,PCS,15,24,0.208,35.9,44.9,28.7,43.0,27.4,37.2,48.4,40.3,-0.974,Hurricane Gaming|Impunity
g3tH,sup,LMF,2,22,0.227,26.1,37.7,53.2,46.6,30.1,37.2,48.0,41.0,-0.974,WAP Esports
V1tal,top,LCSA,2,53,0.453,33.6,29.9,43.7,42.9,45.8,37.2,43.7,50.9,-0.97,Immortals Academy
Kaymin,mid,PRM,3,42,0.31,36.6,37.9,26.6,47.0,37.3,37.1,53.1,33.8,-0.98,E WIE EINFACH E-SPORTS
Kulvas,top,GLL,3,50,0.5,27.2,44.4,31.2,46.8,41.0,37.1,50.3,37.0,-0.982,Dynamo Eclot|Gamespace Mediterranean College Esports
Orrisot,mid,TAL,3,36,0.25,27.5,37.1,37.0,50.9,41.7,37.0,46.3,44.0,-0.991,SuperMassive Blaze Academy|Team AURORA Academy
Hayha,sup,LMF,2,23,0.304,31.3,41.4,45.8,38.0,28.4,37.0,45.1,46.9,-0.985,Maycam Evolve
Kio,top,LFL,2,41,0.415,26.4,44.6,29.5,49.8,39.5,37.0,44.8,47.5,-0.991,Solary
Secondate,sup,TAL,3,22,0.545,40.1,37.5,33.2,37.6,32.5,37.0,43.1,51.8,-0.989,İstanbul Wildcats Academy
Manuize,sup,LMF,2,25,0.16,37.5,45.8,24.9,44.0,22.2,36.9,52.1,34.6,-0.998,WAP Esports
Mega,jng,EL,3,22,0.364,33.8,28.1,59.8,30.0,42.6,36.9,49.6,37.8,-0.998,Fuego|Zylant Esports
Gagai,bot,GLL,3,23,0.304,29.2,39.1,26.7,40.3,60.7,36.9,47.5,41.5,-0.993,Zerolag Esports
Karoq,mid,LPLOL,3,30,0.467,28.8,41.6,37.2,43.3,38.2,36.9,46.3,44.0,-0.992,OFFSET Esports
Zika,top,LPL,1,76,0.382,30.2,44.4,36.5,35.6,38.9,36.8,50.2,36.8,-1.0,Invictus Gaming|LNG Esports
LIMIT,sup,LEC,1,25,0.24,32.5,40.6,38.8,45.4,25.2,36.8,49.0,38.6,-1.005,Team BDS
child,sup,LHE,2,22,0.273,33.6,49.9,25.5,41.6,25.5,36.8,48.7,39.1,-1.002,Wolf Club Esports
Leo D Aras,sup,GLL,3,26,0.231,40.8,35.7,27.3,45.8,29.7,36.8,48.0,40.2,-1.007,Auxesis Esports|GOAL|Gamespace Mediterranean College Esports|Zerolag Esports
Relife,jng,LDL,2,45,0.356,34.4,36.5,33.1,37.9,46.2,36.7,49.5,37.6,-1.015,Anyone's Legend.Young
Yuekai,mid,LPL,1,56,0.339,33.7,44.0,31.7,39.2,31.7,36.7,49.0,38.4,-1.011,Invictus Gaming|LNG Esports
Guang,sup,LDL,2,28,0.321,37.2,26.5,54.5,27.4,46.0,36.7,47.5,41.0,-1.013,Oh My God Academy
Sumi,mid,HM,3,22,0.364,33.5,33.6,42.5,43.7,34.8,36.7,43.2,50.7,-1.014,Dark Tigers|Verdant
Mauss,bot,HM,3,27,0.407,30.3,32.4,39.6,40.3,53.3,36.7,43.1,51.0,-1.012,BRUTE
Loopy,sup,LCKC,2,60,0.333,33.3,42.6,29.8,45.0,30.1,36.6,50.8,35.7,-1.02,HANJIN BRION|HANJIN BRION Challengers
Soma,sup,UPL,2,21,0.381,24.2,31.7,66.2,36.9,38.5,36.6,47.4,41.0,-1.019,University of Michigan
fate,sup,LPL,1,30,0.367,41.2,30.4,44.0,35.7,30.2,36.6,44.6,47.0,-1.02,Royal Club|Team WE
Venour,top,PRM,3,24,0.5,32.0,34.7,45.7,36.2,40.6,36.6,41.8,54.2,-1.018,Berlin International Gaming
Kimi,bot,LMF,2,22,0.318,23.7,49.5,30.2,53.8,25.9,36.5,46.7,42.2,-1.028,Malvinas Gaming
Chente,jng,DDH,3,23,0.261,24.9,43.9,43.5,42.6,31.6,36.5,46.4,42.7,-1.032,Arctic Gaming México|Atomic México
Rhioni,bot,TCL,15,27,0.481,37.6,36.4,39.1,35.9,31.4,36.5,43.1,50.4,-1.031,Team AURORA
Godles,bot,EL,3,35,0.514,30.2,41.5,32.4,41.0,41.1,36.5,40.0,58.3,-1.034,Gravity Elite
JUG,jng,LJL,15,42,0.238,33.3,45.0,26.2,44.8,27.8,36.4,52.0,34.1,-1.041,AXIZ
fearness,top,LPL,1,73,0.37,33.6,38.4,31.3,41.2,39.3,36.4,50.1,36.3,-1.036,LGD Gaming
Bulldawg,sup,LCO,15,37,0.432,30.4,40.8,32.8,46.7,33.3,36.4,46.9,41.5,-1.038,Dire Wolves
zs,top,LPL,1,24,0.375,35.0,33.9,41.2,42.5,31.1,36.4,44.6,46.5,-1.037,Ultra Prime
Saintsu,jng,ESLOL,3,21,0.476,38.5,31.7,34.6,44.7,33.1,36.4,43.7,48.6,-1.037,Auxesis Esports|Ion Squad
Feisty,mid,LCKC,2,66,0.333,26.6,44.6,32.3,47.5,32.8,36.3,53.7,32.5,-1.045,HANJIN BRION|HANJIN BRION Challengers
Counter,bot,PGN,3,38,0.342,37.8,33.9,35.4,34.7,41.3,36.3,51.9,34.0,-1.052,Samsung Morning Stars
Bosketi,sup,UPL,2,22,0.318,54.9,28.2,27.9,29.5,27.6,36.3,51.4,34.6,-1.048,Zenigma Solar
Serch,mid,NEXO,3,27,0.37,38.9,37.9,32.9,37.2,29.4,36.3,50.5,35.6,-1.052,Stormbringers
Assum,bot,LPL,1,50,0.4,44.3,28.6,44.2,31.0,29.4,36.3,46.5,42.1,-1.044,LGD Gaming|Rare Atom|Weibo Gaming Youth Team
SryNotSry,jng,LMF,2,22,0.318,26.4,37.3,52.4,37.8,35.4,36.3,46.4,42.2,-1.051,Malvinas Gaming
minghai,sup,LDL,2,32,0.25,31.2,31.9,60.0,30.9,33.5,36.2,49.8,36.3,-1.059,LGD Gaming Young Team
Psilakhs,jng,GLL,3,23,0.304,33.9,37.0,23.1,39.9,53.0,36.2,46.7,41.5,-1.053,Zerolag Esports
Minui,bot,PGC,2,45,0.444,39.1,26.3,41.2,42.8,35.3,36.2,45.7,43.4,-1.058,300|Area of Effect Pump|Wildcard Gaming
Tatuy,top,NLC,2,27,0.074,24.9,39.1,44.7,45.0,34.0,36.1,52.7,33.1,-1.065,Cabbage Family|Team Singularity
Kolthro,jng,UPL,2,45,0.422,40.0,36.3,28.2,36.6,35.9,36.1,50.5,35.4,-1.062,Area of Effect Randoms|Grand View University
DrChaos,sup,NLC,2,20,0.2,35.1,40.1,30.7,48.2,21.2,36.1,48.5,38.1,-1.066,AYM Esports|MNM Gaming
tol2,top,LJLA,3,32,0.312,32.9,48.1,23.5,43.1,24.3,36.0,55.1,31.4,-1.075,AXIZ|DetonatioN FocusMe Academy
xGenesis,top,ESLOL,3,24,0.333,43.6,35.7,24.5,38.1,30.4,36.0,47.7,39.2,-1.072,Ion Squad
xLiang,bot,LDL,2,27,0.37,38.2,37.6,37.4,31.9,30.3,36.0,43.8,47.2,-1.075,V5 87
Nekhazten,sup,LMF,2,44,0.227,28.4,45.8,28.7,50.9,22.5,35.9,53.3,32.4,-1.089,Malvinas Gaming
Aomine,bot,VCS,15,42,0.333,30.0,32.5,54.1,28.6,43.7,35.9,52.9,32.8,-1.082,Burst The Sky Esports
Bojji,jng,VCS,15,25,0.28,34.8,29.2,53.3,32.9,33.7,35.9,47.6,39.0,-1.088,Team Flash
Wink,bot,LPL,1,34,0.324,34.3,45.1,29.3,36.4,27.2,35.8,45.6,42.7,-1.09,Invictus Gaming
Sadaz,mid,PGN,3,26,0.231,32.7,30.1,44.2,32.5,48.7,35.8,49.9,35.6,-1.097,QLASH Spain|Samsung Morning Stars
Marth,top,DDH,3,49,0.367,25.6,40.3,31.1,44.1,47.0,35.8,47.6,38.9,-1.095,Tomorrow Esports
Amazing,jng,PRM,3,23,0.435,26.5,37.4,32.9,54.4,34.3,35.8,42.2,50.4,-1.097,MOUZ NXT
Chemera,mid,NLC,2,36,0.417,26.8,41.3,30.9,49.1,34.6,35.7,51.0,34.3,-1.103,MNM Gaming
TynX,jng,LVP SL,2,46,0.37,33.6,43.4,22.7,45.2,28.9,35.7,49.3,36.3,-1.101,MAD Lions Madrid|Misfits Premier
Xoura,mid,PRM,3,24,0.125,30.1,45.4,25.6,45.3,29.0,35.7,48.7,37.0,-1.106,All for One Gaming|WAVE Esports
tako,jng,PCS,15,21,0.286,36.4,31.1,41.6,34.9,37.1,35.7,42.5,49.4,-1.106,Impunity
Whyker,sup,LMF,2,25,0.04,46.3,21.9,50.5,23.0,35.4,35.6,55.4,30.9,-1.116,Stone Movistar
Takeover,mid,LCSA,2,86,0.326,32.9,39.7,32.0,32.5,41.9,35.6,54.6,31.4,-1.109,TSM|TSM Academy
Prank,top,UPL,2,46,0.391,28.7,37.7,45.9,38.1,31.7,35.6,49.0,36.4,-1.113,Big Duck Energy|Grand View University|Team Amibition Blaze
Ravey,top,EL,3,24,0.333,29.3,32.5,50.5,42.3,29.7,35.6,47.0,39.5,-1.113,Fuego
Tomeito,bot,PGC,2,29,0.379,24.6,38.0,43.2,43.4,37.4,35.6,46.2,41.0,-1.109,Supernova|Trance's Tyrants
Leoo,sup,TAL,3,23,0.435,31.7,32.6,40.7,44.3,33.5,35.6,45.4,42.5,-1.114,Galatasaray Academy
Yampi,jng,CBLOL,15,36,0.194,28.0,40.2,36.3,43.9,31.5,35.5,47.2,38.9,-1.124,INTZ
Popon,jng,LJLA,3,20,0.5,20.7,42.2,42.7,49.2,29.9,35.5,47.2,39.0,-1.118,Sengoku Gaming Academy
Vichen,jng,LFL2,2,37,0.405,38.6,35.3,28.8,41.9,28.3,35.5,46.3,40.6,-1.118,Atletec|FC Nantes Esports
Rigel,top,VCS,15,28,0.357,35.6,26.4,58.8,29.3,31.8,35.5,44.8,43.5,-1.122,AS Esports
Cheoni,bot,LCKC,2,59,0.22,26.1,43.0,35.0,41.3,34.4,35.4,53.3,32.0,-1.128,Hanwha Life Esports|Hanwha Life Esports Challengers
Tochas,sup,LPLOL,3,28,0.25,37.1,33.5,27.0,40.5,39.4,35.4,52.4,32.6,-1.137,Boavista FC|QLASH Spain|Tony Parker Adéquat Academy
Hades,bot,DDH,3,61,0.328,28.0,42.8,28.8,39.6,41.3,35.4,51.2,33.7,-1.134,Arctic Gaming México|Atomic México|Rensga eSports
YellowYoshi,top,LJL,15,31,0.226,19.1,53.0,30.6,48.4,26.9,35.4,48.2,37.3,-1.13,AXIZ
Domoles,mid,UL,2,36,0.389,28.6,35.9,33.3,48.0,37.8,35.4,46.6,39.9,-1.128,devils.one inStreamly
xCharm,sup,UL,2,27,0.37,27.1,35.9,48.6,43.1,26.9,35.4,45.7,41.5,-1.129,GRP Esports|Illuminar Gaming
Such,bot,LDL,2,39,0.256,26.2,44.3,34.5,31.3,44.8,35.3,51.5,33.2,-1.145,FunPlus Phoenix Blaze|Rare Atom Period
Shenyi,sup,LCSA,2,37,0.243,30.4,30.0,52.1,35.8,35.7,35.3,50.0,34.7,-1.143,TSM|TSM Academy
Crow,sup,ESLOL,3,31,0.355,32.3,32.0,37.5,38.1,42.6,35.2,50.4,34.2,-1.152,Hive Athens EC|Ion Squad
Meifan,jng,LCO,15,42,0.262,39.0,36.9,29.1,39.2,24.8,35.2,48.9,35.9,-1.153,MAMMOTH
chenshao,jng,LDL,2,37,0.297,43.7,34.4,32.1,29.3,28.0,35.2,48.7,36.1,-1.154,TWELVE
Badlulu,top,LFL,2,45,0.333,30.1,36.3,38.6,36.0,40.1,35.2,46.6,39.3,-1.152,Mirage Elyandra
bucu,mid,UL,2,27,0.222,29.5,38.5,26.9,41.8,44.2,35.2,46.2,39.9,-1.156,Forsaken|devils.one inStreamly
Urban,jng,ESLOL,3,35,0.457,29.6,38.9,33.7,40.1,36.9,35.2,45.6,41.2,-1.149,KV Mechelen Esports|LowLandLions
Fang,mid,LHE,2,28,0.321,25.6,35.3,50.9,38.0,34.6,35.2,45.6,41.0,-1.156,Dark Horse|Newstar
Nnicky,sup,LMF,2,41,0.39,28.1,33.5,35.1,46.5,42.0,35.2,45.3,41.8,-1.149,9z Team|Santiago Wanderers eSports
Emvipi,jng,NEXO,3,46,0.391,28.0,28.2,44.0,41.6,48.1,35.2,44.9,42.5,-1.152,Bis Esports|Oxygen Valiants|Stormbringers
Nary,top,HC,3,30,0.567,33.4,30.8,36.0,41.0,40.3,35.2,42.1,48.7,-1.157,IKISEQ|IKISEQ Gaming
Luco,sup,LHE,2,49,0.51,28.8,38.6,32.2,44.2,35.4,35.2,41.4,50.7,-1.15,Dark Horse|River Plate Gaming
reri,sup,LJLA,3,21,0.333,25.2,40.6,54.2,35.9,21.7,35.1,51.3,33.2,-1.164,DetonatioN FocusMe Academy
Yursan,sup,LCSA,2,45,0.333,32.9,36.0,28.7,40.0,40.6,35.1,46.2,39.7,-1.167,TSM|TSM Academy
Ghost,bot,LCK,1,80,0.362,27.6,33.2,44.4,38.7,39.7,35.0,48.6,35.9,-1.177,Nongshim RedForce
Taco,top,PCS,15,45,0.311,35.1,35.8,31.4,38.3,33.0,35.0,48.3,36.3,-1.175,Meta Falcon Team
Helaz,sup,LFL2,2,21,0.476,34.5,31.2,44.4,37.4,28.2,35.0,41.5,49.7,-1.171,Atletec
Kedaya,sup,LPL,1,62,0.274,25.8,37.8,48.8,34.5,33.2,34.9,54.7,30.9,-1.18,Team WE
Southwind,sup,LPL,1,54,0.296,31.4,38.9,44.2,28.2,31.8,34.9,53.2,31.6,-1.186,Rare Atom|ThunderTalk Gaming
Jervo,top,GLL,3,32,0.312,22.9,47.3,22.7,50.4,33.5,34.9,50.3,33.9,-1.185,QLASH Spain|Team Refuse
Effort,sup,LCK,1,36,0.278,36.5,31.4,35.0,35.8,37.0,34.9,48.2,36.4,-1.178,Nongshim RedForce
Sheja,bot,HM,3,30,0.267,30.7,39.4,29.0,42.5,33.4,34.9,47.0,37.9,-1.188,Inside Games|Inside Games Challengers
Hyo,jng,VCS,15,28,0.357,29.0,33.5,49.2,35.7,32.6,34.9,44.2,43.1,-1.184,AS Esports
Jellou,jng,HM,3,21,0.333,29.0,35.5,40.3,36.6,38.5,34.9,43.7,44.1,-1.184,BRUTE
Kyoto,mid,DDH,3,51,0.294,32.2,37.1,25.1,43.1,38.1,34.8,52.8,31.8,-1.191,Atomic México|Tomorrow Esports
Cryin,mid,LPL,1,79,0.342,43.1,29.1,32.4,34.5,29.9,34.8,51.3,32.8,-1.198,Ultra Prime
Blue,mid,LCS,1,46,0.326,37.9,36.1,33.8,31.7,29.3,34.8,48.2,36.1,-1.195,Dignitas
Shanks,mid,LPL,1,58,0.224,33.2,42.2,28.0,37.9,27.1,34.7,56.7,30.0,-1.207,Team WE
Semin,top,LAS,3,49,0.306,39.3,36.6,26.0,31.6,34.7,34.7,50.2,33.7,-1.206,HANJIN BRION Academy
Binggan,top,LDL,2,31,0.29,29.5,31.6,35.0,32.5,56.9,34.7,45.1,40.7,-1.208,Shu Dai Xiong Gaming
Kind Jungle,jng,PGC,2,24,0.458,35.9,30.8,36.8,39.8,30.6,34.7,40.9,50.2,-1.203,Maryville University
Arfyss,top,LHE,2,39,0.308,23.0,41.3,44.2,41.1,27.8,34.6,47.8,36.2,-1.218,Rebirth eSports
Cleaver,mid,LAS,3,28,0.25,46.0,26.9,32.2,35.1,25.1,34.6,47.5,36.7,-1.213,DN SOOPers Academy
NegroNE,jng,LHE,2,26,0.308,23.5,36.0,52.3,35.1,34.8,34.6,45.3,40.0,-1.22,Newstar|Wolf Club Esports
2T,mid,VCS,15,36,0.389,31.3,32.1,43.7,37.5,31.4,34.5,46.3,38.2,-1.227,AS Esports|SBTC Esports
Seminol,top,LFL2,2,46,0.239,34.2,36.9,27.0,40.7,30.8,34.4,53.2,31.2,-1.242,FC Nantes Esports
Zanzarah,jng,LEC,1,49,0.367,26.4,32.9,35.1,44.7,43.2,34.4,45.4,39.5,-1.233,Astralis|Misfits Gaming|Misfits Premier
Kui,jng,LPL,1,20,0.3,32.3,37.0,42.6,29.9,29.3,34.4,43.5,43.1,-1.234,LGD Gaming
Lothi,bot,PRM,3,42,0.31,21.0,33.3,44.3,43.9,43.8,34.3,49.5,33.8,-1.252,E WIE EINFACH E-SPORTS
Bellow,sup,PGC,2,44,0.386,34.2,31.1,26.5,38.9,46.0,34.3,48.5,34.9,-1.246,Dark Matter|Tempest Gaming
Dajor,mid,LEC,1,36,0.278,26.4,31.4,44.0,38.6,41.7,34.3,45.5,39.0,-1.251,Astralis
yuyanjia,sup,LPL,1,67,0.403,36.7,31.8,32.0,34.9,35.7,34.3,44.7,40.5,-1.246,Rare Atom
Han Jae,mid,PGC,2,23,0.304,41.9,27.1,35.4,34.8,29.2,34.3,43.5,42.6,-1.254,Dark Matter|Ego Geniuses
Misterdot,bot,UPL,2,37,0.432,42.8,25.0,33.3,36.1,31.7,34.2,46.5,37.2,-1.263,"University of California, Irvine"
Paradox,sup,PGN,3,28,0.286,23.7,40.2,34.1,49.6,27.1,34.2,44.7,40.2,-1.259,Esport Empire
Easylove,bot,VCS,15,21,0.333,28.9,26.5,60.5,35.6,27.4,34.2,44.1,41.1,-1.265,AS Esports
Vsta,sup,LCK,1,84,0.274,31.5,34.8,31.9,46.3,25.7,34.1,53.4,30.9,-1.275,Hanwha Life Esports
zzl,mid,LDL,2,24,0.167,34.1,38.7,26.2,34.6,34.4,34.1,45.8,38.0,-1.273,Rare Atom Period
Petoska,top,NLC,2,26,0.308,39.5,28.9,31.9,36.2,32.1,34.1,45.3,38.8,-1.272,NYYRIKKI|Verdant
Zhadox,jng,UPL,2,22,0.318,42.9,24.6,28.7,38.7,33.8,34.1,43.9,41.3,-1.272,Glaive Esports Prime|Zenigma Solar
Nemoh,sup,LJL,15,46,0.391,30.5,33.4,26.8,50.1,33.1,34.1,43.7,41.7,-1.272,Crest Gaming Act
Scrappy,top,LMF,2,22,0.318,29.1,42.3,28.2,41.8,26.4,34.1,43.5,42.2,-1.27,Malvinas Gaming
Luana,top,TCL,15,27,0.481,25.6,33.2,39.3,48.0,32.0,34.1,40.1,49.8,-1.274,Dark Passage
Cinkrof,jng,LEC,1,36,0.194,37.6,37.4,29.9,35.2,21.2,34.0,51.5,31.9,-1.282,Team BDS
Cinna,mid,PGC,2,50,0.48,33.1,26.7,40.7,37.5,38.1,34.0,46.0,37.4,-1.286,"University of California, Irvine"
Revenge,top,LCS,1,40,0.225,34.4,33.1,40.7,34.8,24.4,33.9,48.9,33.9,-1.291,Immortals
Dicey,sup,LJL,15,26,0.192,23.4,41.6,37.0,45.0,24.6,33.9,47.2,35.7,-1.293,AXIZ
Eric,bot,LPL,1,45,0.311,38.6,39.8,28.9,28.2,24.2,33.9,47.1,35.8,-1.294,LGD Gaming
Listo,jng,LCKC,2,23,0.217,23.4,41.1,36.5,46.1,25.2,33.9,44.1,40.3,-1.299,HANJIN BRION|HANJIN BRION Challengers
Creatore,sup,LHE,2,26,0.423,28.8,31.5,43.4,37.9,33.9,33.9,41.8,45.0,-1.299,Cruzados Esports|Maycam Evolve
Thoryn,top,LMF,2,25,0.04,18.6,44.7,45.0,37.4,28.7,33.8,52.0,31.4,-1.31,Stone Movistar
Puff,bot,LPL,1,53,0.283,34.8,33.3,31.5,28.8,42.3,33.8,50.9,32.1,-1.306,ThunderTalk Gaming
lyy,bot,LDL,2,49,0.286,31.8,38.3,40.5,25.4,31.0,33.8,50.1,32.6,-1.307,TWELVE
huanhuan,mid,LDL,2,30,0.133,36.2,36.9,27.5,37.9,23.4,33.8,49.3,33.3,-1.306,Qing Jiu E-sport Club
JeppeHou,sup,NLC,2,32,0.125,36.2,28.4,40.6,32.9,31.4,33.8,49.1,33.5,-1.306,All for One Gaming|Cyber Wolves|Team Singularity
Machete,jng,LAS,3,29,0.241,23.2,40.2,32.7,47.8,29.2,33.8,46.4,36.4,-1.313,DN SOOPers Academy
Rubi0o,top,LVP SL,2,27,0.148,28.8,42.0,25.6,39.9,30.9,33.8,45.7,37.5,-1.307,Esport Empire|UCAM Esports
Snow2,sup,UPL,2,20,0.3,31.5,30.8,40.6,36.6,33.1,33.8,42.4,43.4,-1.308,Team Ambition|Wild West Bandits|Wildcard Gaming Developmental
Xing,bot,LPL,1,51,0.275,31.5,42.0,30.3,35.0,24.1,33.7,49.1,33.4,-1.316,Team WE
crackadon,jng,UPL,2,29,0.241,28.1,38.9,26.2,43.2,33.3,33.7,46.8,35.8,-1.316,Meme City Esports|Team Ambition|Tempest Gaming|Wildcard Gaming Developmental|Zenigma Eclipse
Pop9,jng,PCS,15,42,0.31,34.5,35.3,26.4,39.0,30.6,33.7,45.7,37.2,-1.323,Meta Falcon Team
Ellim,jng,LCK,1,92,0.391,22.5,36.0,36.4,44.0,39.1,33.7,44.8,38.7,-1.316,DN SOOPers
Hang,mid,GL,3,20,0.3,20.3,56.6,21.0,42.2,22.5,33.6,45.5,37.3,-1.334,Osaka|RX Esports
New,top,LPL,1,44,0.273,27.8,29.2,46.8,31.3,43.1,33.6,50.0,32.5,-1.329,Qing Jiu E-sport Club|ThunderTalk Gaming
Marcel,top,PRM,3,42,0.31,31.4,29.1,33.2,37.7,43.5,33.6,48.4,33.8,-1.336,E WIE EINFACH E-SPORTS
Rooster,top,LCKC,2,49,0.286,26.9,35.0,34.5,40.8,36.1,33.6,47.9,34.3,-1.336,Hanwha Life Esports Challengers
ShorterACE,jng,PGC,2,39,0.385,36.5,30.4,30.7,37.8,31.3,33.6,46.0,36.6,-1.331,DK Crew|Harrisburg University
Lost,bot,LCS,1,40,0.325,25.2,33.9,40.4,47.6,26.6,33.6,42.8,42.0,-1.329,Golden Guardians|Immortals
Chuz,mid,LCSA,2,20,0.2,26.9,34.0,34.0,34.4,47.1,33.5,44.8,38.2,-1.341,Golden Guardians Academy
Neith,sup,VL,3,21,0.238,25.3,28.6,50.4,40.8,32.3,33.5,41.0,45.4,-1.346,AceS GaminG
Meslo,top,PGC,2,32,0.406,43.4,26.0,32.9,33.4,24.9,33.4,50.0,32.2,-1.357,Illinois State University|Supernova
Whisper,bot,LAS,3,28,0.25,23.1,37.1,43.9,37.4,31.9,33.4,45.5,36.7,-1.364,DN SOOPers Academy
Gaarfield,sup,EBL,3,44,0.432,24.7,33.0,39.1,37.3,42.5,33.3,51.3,31.3,-1.378,Nexus KTRL|Team 7AM
OnFleek,jng,LCK,1,81,0.284,26.9,43.7,31.0,31.7,32.1,33.3,50.9,31.5,-1.374,Hanwha Life Esports
doing,mid,LDL,2,48,0.188,27.0,39.4,21.5,37.7,45.5,33.3,50.5,31.8,-1.368,Rare Atom Period
Pelirrojo,mid,GL,3,29,0.345,20.1,45.7,32.8,43.4,26.6,33.3,48.9,32.9,-1.378,NOCTA
Ever,bot,LDL,2,76,0.224,30.7,40.5,34.5,24.7,33.5,33.2,54.9,29.8,-1.382,Shu Dai Xiong Gaming
SamD,bot,LCK,1,75,0.32,28.3,40.4,33.5,34.6,27.4,33.2,46.1,35.5,-1.388,Hanwha Life Esports|Hanwha Life Esports Challengers
